Longitude,Latitude
342.082794,-69.5385534
342.085673,-69.5386005
342.088551,-69.5386476
342.09143,-69.5386947
342.094309,-69.5387417
342.097188,-69.5387886
342.100068,-69.5388356
342.102947,-69.5388825
342.105827,-69.5389293
342.108707,-69.5389761
342.111587,-69.5390229
342.114467,-69.5390697
342.117347,-69.5391164
342.120228,-69.539163
342.123108,-69.5392096
342.125989,-69.5392562
342.12887,-69.5393027
342.131751,-69.5393492
342.134632,-69.5393957
342.137514,-69.5394421
342.140395,-69.5394885
342.143277,-69.5395348
342.146159,-69.5395811
342.149041,-69.5396274
342.151923,-69.5396736
342.154806,-69.5397197
342.157688,-69.5397659
342.160571,-69.539812
342.163454,-69.539858
342.166337,-69.539904
342.16922,-69.53995
342.172104,-69.539996
342.174987,-69.5400418
342.177871,-69.5400877
342.180755,-69.5401335
342.183639,-69.5401793
342.186523,-69.540225
342.189407,-69.5402707
342.192292,-69.5403164
342.195176,-69.540362
342.198061,-69.5404076
342.200946,-69.5404531
342.203831,-69.5404986
342.206717,-69.540544
342.209602,-69.5405894
342.212488,-69.5406348
342.215373,-69.5406802
342.218259,-69.5407254
342.221146,-69.5407707
342.224032,-69.5408159
342.226918,-69.5408611
342.229805,-69.5409062
342.232692,-69.5409513
342.235579,-69.5409964
342.238466,-69.5410414
342.241353,-69.5410863
342.24424,-69.5411313
342.247128,-69.5411762
342.250016,-69.541221
342.252903,-69.5412658
342.255791,-69.5413106
342.25868,-69.5413553
342.261568,-69.5414
342.264457,-69.5414447
342.267345,-69.5414893
342.270234,-69.5415338
342.273123,-69.5415784
342.276012,-69.5416228
342.278902,-69.5416673
342.281791,-69.5417117
342.284681,-69.5417561
342.287571,-69.5418004
342.290461,-69.5418447
342.293351,-69.5418889
342.296241,-69.5419331
342.299132,-69.5419773
342.302023,-69.5420214
342.304913,-69.5420655
342.307804,-69.5421095
342.310695,-69.5421536
342.313587,-69.5421975
342.316478,-69.5422414
342.31937,-69.5422853
342.322262,-69.5423292
342.325154,-69.542373
342.328046,-69.5424167
342.330938,-69.5424604
342.333831,-69.5425041
342.336723,-69.5425478
342.339616,-69.5425914
342.342509,-69.5426349
342.345402,-69.5426784
342.348295,-69.5427219
342.351189,-69.5427654
342.354082,-69.5428088
342.356976,-69.5428521
342.35987,-69.5428954
342.362764,-69.5429387
342.365658,-69.5429819
342.368553,-69.5430251
342.371447,-69.5430683
342.374342,-69.5431114
342.377237,-69.5431545
342.380132,-69.5431975
342.383027,-69.5432405
342.385923,-69.5432835
342.388818,-69.5433264
342.391714,-69.5433692
342.39461,-69.5434121
342.397506,-69.5434549
342.400402,-69.5434976
342.403299,-69.5435403
342.406166,-69.5435826
342.059705,-69.5392059
342.062582,-69.5392534
342.06546,-69.5393008
342.068337,-69.5393482
342.071215,-69.5393955
342.074093,-69.5394428
342.076972,-69.53949
342.07985,-69.5395373
342.082728,-69.5395844
342.085607,-69.5396316
342.088486,-69.5396787
342.091365,-69.5397257
342.094244,-69.5397727
342.097123,-69.5398197
342.100003,-69.5398667
342.102883,-69.5399135
342.105762,-69.5399604
342.108642,-69.5400072
342.111523,-69.540054
342.114403,-69.5401007
342.117283,-69.5401474
342.120164,-69.5401941
342.123045,-69.5402407
342.125926,-69.5402873
342.128807,-69.5403338
342.131688,-69.5403803
342.134569,-69.5404268
342.137451,-69.5404732
342.140333,-69.5405195
342.143214,-69.5405659
342.146096,-69.5406122
342.148979,-69.5406584
342.151861,-69.5407047
342.154744,-69.5407508
342.157626,-69.540797
342.160509,-69.5408431
342.163392,-69.5408891
342.166275,-69.5409351
342.169159,-69.5409811
342.172042,-69.541027
342.174926,-69.5410729
342.17781,-69.5411188
342.180694,-69.5411646
342.183578,-69.5412104
342.186462,-69.5412561
342.189347,-69.5413018
342.192231,-69.5413475
342.195116,-69.5413931
342.198001,-69.5414386
342.200886,-69.5414842
342.203771,-69.5415297
342.206657,-69.5415751
342.209542,-69.5416205
342.212428,-69.5416659
342.215314,-69.5417113
342.2182,-69.5417565
342.221086,-69.5418018
342.223973,-69.541847
342.226859,-69.5418922
342.229746,-69.5419373
342.232633,-69.5419824
342.23552,-69.5420275
342.238407,-69.5420725
342.241295,-69.5421174
342.244182,-69.5421624
342.24707,-69.5422073
342.249958,-69.5422521
342.252846,-69.5422969
342.255734,-69.5423417
342.258622,-69.5423864
342.261511,-69.5424311
342.264399,-69.5424758
342.267288,-69.5425204
342.270177,-69.5425649
342.273066,-69.5426095
342.275956,-69.542654
342.278845,-69.5426984
342.281735,-69.5427428
342.284625,-69.5427872
342.287515,-69.5428315
342.290405,-69.5428758
342.293295,-69.54292
342.296186,-69.5429642
342.299076,-69.5430084
342.301967,-69.5430525
342.304858,-69.5430966
342.307749,-69.5431407
342.31064,-69.5431847
342.313532,-69.5432286
342.316423,-69.5432726
342.319315,-69.5433164
342.322207,-69.5433603
342.325099,-69.5434041
342.327992,-69.5434478
342.330884,-69.5434916
342.333777,-69.5435353
342.336669,-69.5435789
342.339562,-69.5436225
342.342455,-69.5436661
342.345349,-69.5437096
342.348242,-69.543753
342.351136,-69.5437965
342.354029,-69.5438399
342.356923,-69.5438832
342.359817,-69.5439266
342.362711,-69.5439698
342.365606,-69.5440131
342.3685,-69.5440563
342.371395,-69.5440994
342.37429,-69.5441425
342.377185,-69.5441856
342.38008,-69.5442286
342.382976,-69.5442716
342.385871,-69.5443146
342.388767,-69.5443575
342.391663,-69.5444004
342.394559,-69.5444432
342.397455,-69.544486
342.400351,-69.5445287
342.403248,-69.5445715
342.406116,-69.5446137
342.059641,-69.5402369
342.062519,-69.5402843
342.065396,-69.5403317
342.068274,-69.5403791
342.071152,-69.5404264
342.07403,-69.5404737
342.076909,-69.540521
342.079787,-69.5405682
342.082666,-69.5406154
342.085545,-69.5406625
342.088424,-69.5407096
342.091303,-69.5407567
342.094182,-69.5408037
342.097061,-69.5408507
342.099941,-69.5408976
342.102821,-69.5409445
342.105701,-69.5409913
342.108581,-69.5410382
342.111461,-69.5410849
342.114342,-69.5411317
342.117222,-69.5411784
342.120103,-69.541225
342.122984,-69.5412716
342.125865,-69.5413182
342.128746,-69.5413648
342.131627,-69.5414112
342.134509,-69.5414577
342.137391,-69.5415041
342.140273,-69.5415505
342.143155,-69.5415968
342.146037,-69.5416431
342.148919,-69.5416894
342.151802,-69.5417356
342.154684,-69.5417818
342.157567,-69.5418279
342.16045,-69.541874
342.163333,-69.5419201
342.166216,-69.5419661
342.1691,-69.5420121
342.171984,-69.542058
342.174867,-69.5421039
342.177751,-69.5421497
342.180635,-69.5421956
342.18352,-69.5422413
342.186404,-69.5422871
342.189289,-69.5423328
342.192174,-69.5423784
342.195058,-69.542424
342.197944,-69.5424696
342.200829,-69.5425151
342.203714,-69.5425606
342.2066,-69.5426061
342.209485,-69.5426515
342.212371,-69.5426969
342.215257,-69.5427422
342.218144,-69.5427875
342.22103,-69.5428328
342.223917,-69.542878
342.226803,-69.5429231
342.22969,-69.5429683
342.232577,-69.5430134
342.235464,-69.5430584
342.238352,-69.5431034
342.241239,-69.5431484
342.244127,-69.5431933
342.247015,-69.5432382
342.249903,-69.5432831
342.252791,-69.5433279
342.255679,-69.5433727
342.258568,-69.5434174
342.261456,-69.5434621
342.264345,-69.5435067
342.267234,-69.5435513
342.270123,-69.5435959
342.273012,-69.5436404
342.275902,-69.5436849
342.278792,-69.5437294
342.281681,-69.5437738
342.284571,-69.5438182
342.287461,-69.5438625
342.290352,-69.5439068
342.293242,-69.543951
342.296133,-69.5439952
342.299023,-69.5440394
342.301914,-69.5440835
342.304805,-69.5441276
342.307697,-69.5441716
342.310588,-69.5442156
342.31348,-69.5442596
342.316371,-69.5443035
342.319263,-69.5443474
342.322155,-69.5443913
342.325048,-69.5444351
342.32794,-69.5444788
342.330833,-69.5445225
342.333725,-69.5445662
342.336618,-69.5446099
342.339511,-69.5446535
342.342405,-69.544697
342.345298,-69.5447405
342.348191,-69.544784
342.351085,-69.5448275
342.353979,-69.5448709
342.356873,-69.5449142
342.359767,-69.5449575
342.362662,-69.5450008
342.365556,-69.5450441
342.368451,-69.5450872
342.371346,-69.5451304
342.374241,-69.5451735
342.377136,-69.5452166
342.380031,-69.5452596
342.382927,-69.5453026
342.385822,-69.5453456
342.388718,-69.5453885
342.391614,-69.5454314
342.39451,-69.5454742
342.397407,-69.545517
342.400303,-69.5455597
342.4032,-69.5456024
342.406068,-69.5456447
342.059579,-69.5412677
342.062457,-69.5413152
342.065334,-69.5413626
342.068212,-69.54141
342.071091,-69.5414573
342.073969,-69.5415046
342.076847,-69.5415518
342.079726,-69.5415991
342.082605,-69.5416462
342.085484,-69.5416934
342.088363,-69.5417405
342.091242,-69.5417875
342.094122,-69.5418345
342.097001,-69.5418815
342.099881,-69.5419285
342.102761,-69.5419754
342.105641,-69.5420222
342.108521,-69.542069
342.111401,-69.5421158
342.114282,-69.5421625
342.117163,-69.5422092
342.120044,-69.5422559
342.122925,-69.5423025
342.125806,-69.5423491
342.128687,-69.5423956
342.131569,-69.5424421
342.13445,-69.5424886
342.137332,-69.542535
342.140214,-69.5425814
342.143096,-69.5426277
342.145979,-69.542674
342.148861,-69.5427203
342.151744,-69.5427665
342.154627,-69.5428127
342.157509,-69.5428588
342.160393,-69.5429049
342.163276,-69.5429509
342.166159,-69.542997
342.169043,-69.5430429
342.171927,-69.5430889
342.174811,-69.5431348
342.177695,-69.5431806
342.180579,-69.5432264
342.183463,-69.5432722
342.186348,-69.5433179
342.189233,-69.5433636
342.192118,-69.5434093
342.195003,-69.5434549
342.197888,-69.5435005
342.200773,-69.543546
342.203659,-69.5435915
342.206544,-69.543637
342.20943,-69.5436824
342.212316,-69.5437278
342.215202,-69.5437731
342.218089,-69.5438184
342.220975,-69.5438636
342.223862,-69.5439089
342.226749,-69.543954
342.229636,-69.5439992
342.232523,-69.5440443
342.23541,-69.5440893
342.238298,-69.5441343
342.241185,-69.5441793
342.244073,-69.5442242
342.246961,-69.5442691
342.249849,-69.544314
342.252738,-69.5443588
342.255626,-69.5444035
342.258515,-69.5444483
342.261403,-69.544493
342.264292,-69.5445376
342.267181,-69.5445822
342.270071,-69.5446268
342.27296,-69.5446713
342.27585,-69.5447158
342.27874,-69.5447603
342.281629,-69.5448047
342.28452,-69.544849
342.28741,-69.5448934
342.2903,-69.5449377
342.293191,-69.5449819
342.296081,-69.5450261
342.298972,-69.5450703
342.301863,-69.5451144
342.304755,-69.5451585
342.307646,-69.5452025
342.310538,-69.5452465
342.313429,-69.5452905
342.316321,-69.5453344
342.319213,-69.5453783
342.322105,-69.5454222
342.324998,-69.545466
342.32789,-69.5455097
342.330783,-69.5455534
342.333676,-69.5455971
342.336569,-69.5456408
342.339462,-69.5456844
342.342355,-69.5457279
342.345249,-69.5457714
342.348143,-69.5458149
342.351036,-69.5458584
342.35393,-69.5459018
342.356825,-69.5459451
342.359719,-69.5459884
342.362613,-69.5460317
342.365508,-69.5460749
342.368403,-69.5461181
342.371298,-69.5461613
342.374193,-69.5462044
342.377088,-69.5462475
342.379984,-69.5462905
342.38288,-69.5463335
342.385775,-69.5463765
342.388671,-69.5464194
342.391567,-69.5464623
342.394464,-69.5465051
342.39736,-69.5465479
342.400257,-69.5465906
342.403154,-69.5466333
342.406022,-69.5466756
342.059516,-69.5422986
342.062394,-69.5423461
342.065272,-69.5423935
342.06815,-69.5424409
342.071028,-69.5424882
342.073907,-69.5425355
342.076785,-69.5425828
342.079664,-69.54263
342.082543,-69.5426771
342.085422,-69.5427243
342.088301,-69.5427714
342.091181,-69.5428184
342.09406,-69.5428655
342.09694,-69.5429124
342.09982,-69.5429594
342.1027,-69.5430063
342.10558,-69.5430531
342.10846,-69.5430999
342.111341,-69.5431467
342.114222,-69.5431935
342.117102,-69.5432402
342.119983,-69.5432868
342.122865,-69.5433334
342.125746,-69.54338
342.128627,-69.5434265
342.131509,-69.543473
342.134391,-69.5435195
342.137273,-69.5435659
342.140155,-69.5436123
342.143037,-69.5436586
342.14592,-69.5437049
342.148802,-69.5437512
342.151685,-69.5437974
342.154568,-69.5438436
342.157451,-69.5438897
342.160334,-69.5439358
342.163218,-69.5439819
342.166101,-69.5440279
342.168985,-69.5440739
342.171869,-69.5441198
342.174753,-69.5441657
342.177637,-69.5442115
342.180522,-69.5442574
342.183406,-69.5443031
342.186291,-69.5443489
342.189176,-69.5443946
342.192061,-69.5444402
342.194946,-69.5444858
342.197831,-69.5445314
342.200717,-69.544577
342.203602,-69.5446224
342.206488,-69.5446679
342.209374,-69.5447133
342.21226,-69.5447587
342.215147,-69.544804
342.218033,-69.5448493
342.22092,-69.5448946
342.223807,-69.5449398
342.226694,-69.544985
342.229581,-69.5450301
342.232468,-69.5450752
342.235355,-69.5451202
342.238243,-69.5451653
342.241131,-69.5452102
342.244019,-69.5452552
342.246907,-69.5453001
342.249795,-69.5453449
342.252684,-69.5453897
342.255572,-69.5454345
342.258461,-69.5454792
342.26135,-69.5455239
342.264239,-69.5455686
342.267128,-69.5456132
342.270018,-69.5456577
342.272907,-69.5457023
342.275797,-69.5457468
342.278687,-69.5457912
342.281577,-69.5458356
342.284467,-69.54588
342.287357,-69.5459243
342.290248,-69.5459686
342.293139,-69.5460129
342.296029,-69.5460571
342.29892,-69.5461012
342.301812,-69.5461454
342.304703,-69.5461894
342.307595,-69.5462335
342.310486,-69.5462775
342.313378,-69.5463215
342.31627,-69.5463654
342.319162,-69.5464093
342.322055,-69.5464531
342.324947,-69.5464969
342.32784,-69.5465407
342.330733,-69.5465844
342.333626,-69.5466281
342.336519,-69.5466717
342.339412,-69.5467153
342.342306,-69.5467589
342.345199,-69.5468024
342.348093,-69.5468459
342.350987,-69.5468893
342.353881,-69.5469327
342.356775,-69.5469761
342.35967,-69.5470194
342.362564,-69.5470627
342.365459,-69.5471059
342.368354,-69.5471491
342.371249,-69.5471923
342.374145,-69.5472354
342.37704,-69.5472785
342.379936,-69.5473215
342.382831,-69.5473645
342.385727,-69.5474074
342.388624,-69.5474503
342.39152,-69.5474932
342.394416,-69.547536
342.397313,-69.5475788
342.40021,-69.5476216
342.403107,-69.5476643
342.405975,-69.5477065
342.059453,-69.5433295
342.062331,-69.543377
342.065209,-69.5434244
342.068087,-69.5434718
342.070966,-69.5435191
342.073844,-69.5435664
342.076723,-69.5436137
342.079602,-69.5436609
342.082481,-69.5437081
342.08536,-69.5437552
342.088239,-69.5438023
342.091119,-69.5438494
342.093999,-69.5438964
342.096878,-69.5439434
342.099758,-69.5439903
342.102639,-69.5440372
342.105519,-69.5440841
342.108399,-69.5441309
342.11128,-69.5441777
342.114161,-69.5442244
342.117042,-69.5442711
342.119923,-69.5443177
342.122804,-69.5443644
342.125686,-69.5444109
342.128567,-69.5444575
342.131449,-69.544504
342.134331,-69.5445504
342.137213,-69.5445969
342.140095,-69.5446432
342.142978,-69.5446896
342.14586,-69.5447359
342.148743,-69.5447821
342.151626,-69.5448283
342.154509,-69.5448745
342.157392,-69.5449207
342.160276,-69.5449668
342.163159,-69.5450128
342.166043,-69.5450588
342.168927,-69.5451048
342.171811,-69.5451507
342.174695,-69.5451966
342.177579,-69.5452425
342.180464,-69.5452883
342.183349,-69.5453341
342.186233,-69.5453798
342.189118,-69.5454255
342.192004,-69.5454712
342.194889,-69.5455168
342.197774,-69.5455624
342.20066,-69.5456079
342.203546,-69.5456534
342.206432,-69.5456989
342.209318,-69.5457443
342.212204,-69.5457897
342.215091,-69.545835
342.217977,-69.5458803
342.220864,-69.5459255
342.223751,-69.5459708
342.226638,-69.5460159
342.229525,-69.5460611
342.232413,-69.5461062
342.2353,-69.5461512
342.238188,-69.5461962
342.241076,-69.5462412
342.243964,-69.5462861
342.246852,-69.546331
342.249741,-69.5463759
342.252629,-69.5464207
342.255518,-69.5464655
342.258407,-69.5465102
342.261296,-69.5465549
342.264185,-69.5465995
342.267074,-69.5466441
342.269964,-69.5466887
342.272854,-69.5467332
342.275744,-69.5467777
342.278634,-69.5468222
342.281524,-69.5468666
342.284414,-69.546911
342.287305,-69.5469553
342.290195,-69.5469996
342.293086,-69.5470438
342.295977,-69.547088
342.298868,-69.5471322
342.30176,-69.5471763
342.304651,-69.5472204
342.307543,-69.5472645
342.310435,-69.5473085
342.313326,-69.5473524
342.316219,-69.5473964
342.319111,-69.5474402
342.322003,-69.5474841
342.324896,-69.5475279
342.327789,-69.5475717
342.330682,-69.5476154
342.333575,-69.5476591
342.336468,-69.5477027
342.339362,-69.5477463
342.342255,-69.5477899
342.345149,-69.5478334
342.348043,-69.5478769
342.350937,-69.5479203
342.353831,-69.5479637
342.356726,-69.5480071
342.35962,-69.5480504
342.362515,-69.5480937
342.36541,-69.5481369
342.368305,-69.5481801
342.3712,-69.5482233
342.374096,-69.5482664
342.376991,-69.5483094
342.379887,-69.5483525
342.382783,-69.5483955
342.385679,-69.5484384
342.388575,-69.5484813
342.391472,-69.5485242
342.394368,-69.548567
342.397265,-69.5486098
342.400162,-69.5486526
342.403059,-69.5486953
342.405927,-69.5487375
342.059388,-69.5443605
342.062266,-69.544408
342.065145,-69.5444554
342.068023,-69.5445028
342.070902,-69.5445501
342.07378,-69.5445974
342.076659,-69.5446447
342.079538,-69.5446919
342.082417,-69.5447391
342.085297,-69.5447862
342.088176,-69.5448333
342.091056,-69.5448804
342.093936,-69.5449274
342.096816,-69.5449744
342.099696,-69.5450213
342.102576,-69.5450682
342.105457,-69.5451151
342.108337,-69.5451619
342.111218,-69.5452087
342.114099,-69.5452554
342.11698,-69.5453021
342.119861,-69.5453487
342.122743,-69.5453954
342.125624,-69.5454419
342.128506,-69.5454885
342.131388,-69.545535
342.13427,-69.5455814
342.137152,-69.5456279
342.140035,-69.5456742
342.142917,-69.5457206
342.1458,-69.5457669
342.148683,-69.5458131
342.151566,-69.5458594
342.154449,-69.5459055
342.157332,-69.5459517
342.160216,-69.5459978
342.1631,-69.5460438
342.165983,-69.5460898
342.168867,-69.5461358
342.171752,-69.5461818
342.174636,-69.5462277
342.17752,-69.5462735
342.180405,-69.5463193
342.18329,-69.5463651
342.186175,-69.5464108
342.18906,-69.5464565
342.191945,-69.5465022
342.194831,-69.5465478
342.197716,-69.5465934
342.200602,-69.5466389
342.203488,-69.5466844
342.206374,-69.5467299
342.20926,-69.5467753
342.212147,-69.5468207
342.215033,-69.546866
342.21792,-69.5469113
342.220807,-69.5469566
342.223694,-69.5470018
342.226581,-69.5470469
342.229469,-69.5470921
342.232356,-69.5471372
342.235244,-69.5471822
342.238132,-69.5472272
342.24102,-69.5472722
342.243908,-69.5473172
342.246796,-69.547362
342.249685,-69.5474069
342.252574,-69.5474517
342.255462,-69.5474965
342.258352,-69.5475412
342.261241,-69.5475859
342.26413,-69.5476306
342.26702,-69.5476752
342.269909,-69.5477197
342.272799,-69.5477643
342.275689,-69.5478088
342.278579,-69.5478532
342.281469,-69.5478976
342.28436,-69.547942
342.287251,-69.5479863
342.290141,-69.5480306
342.293032,-69.5480749
342.295924,-69.5481191
342.298815,-69.5481632
342.301706,-69.5482074
342.304598,-69.5482515
342.30749,-69.5482955
342.310382,-69.5483395
342.313274,-69.5483835
342.316166,-69.5484274
342.319058,-69.5484713
342.321951,-69.5485151
342.324844,-69.5485589
342.327737,-69.5486027
342.33063,-69.5486464
342.333523,-69.5486901
342.336416,-69.5487337
342.33931,-69.5487773
342.342204,-69.5488209
342.345098,-69.5488644
342.347992,-69.5489079
342.350886,-69.5489513
342.35378,-69.5489947
342.356675,-69.5490381
342.35957,-69.5490814
342.362465,-69.5491247
342.36536,-69.5491679
342.368255,-69.5492111
342.37115,-69.5492543
342.374046,-69.5492974
342.376942,-69.5493405
342.379837,-69.5493835
342.382733,-69.5494265
342.38563,-69.5494695
342.388526,-69.5495124
342.391423,-69.5495553
342.394319,-69.5495981
342.397216,-69.5496409
342.400113,-69.5496836
342.40301,-69.5497263
342.405879,-69.5497686
342.059324,-69.5453915
342.062202,-69.545439
342.06508,-69.5454864
342.067959,-69.5455338
342.070837,-69.5455811
342.073716,-69.5456284
342.076595,-69.5456757
342.079474,-69.5457229
342.082354,-69.5457701
342.085233,-69.5458172
342.088113,-69.5458643
342.090993,-69.5459114
342.093873,-69.5459584
342.096753,-69.5460054
342.099633,-69.5460523
342.102513,-69.5460992
342.105394,-69.5461461
342.108275,-69.5461929
342.111156,-69.5462397
342.114037,-69.5462864
342.116918,-69.5463331
342.119799,-69.5463798
342.122681,-69.5464264
342.125563,-69.546473
342.128444,-69.5465195
342.131326,-69.546566
342.134209,-69.5466125
342.137091,-69.5466589
342.139974,-69.5467053
342.142856,-69.5467516
342.145739,-69.5467979
342.148622,-69.5468442
342.151505,-69.5468904
342.154389,-69.5469366
342.157272,-69.5469827
342.160156,-69.5470288
342.16304,-69.5470749
342.165923,-69.5471209
342.168808,-69.5471669
342.171692,-69.5472128
342.174576,-69.5472587
342.177461,-69.5473045
342.180346,-69.5473504
342.183231,-69.5473961
342.186116,-69.5474419
342.189001,-69.5474876
342.191886,-69.5475332
342.194772,-69.5475789
342.197658,-69.5476244
342.200544,-69.54767
342.20343,-69.5477155
342.206316,-69.5477609
342.209202,-69.5478063
342.212089,-69.5478517
342.214976,-69.547897
342.217863,-69.5479423
342.22075,-69.5479876
342.223637,-69.5480328
342.226524,-69.548078
342.229412,-69.5481231
342.232299,-69.5481682
342.235187,-69.5482133
342.238075,-69.5482583
342.240963,-69.5483033
342.243852,-69.5483482
342.24674,-69.5483931
342.249629,-69.5484379
342.252518,-69.5484828
342.255407,-69.5485275
342.258296,-69.5485723
342.261185,-69.548617
342.264075,-69.5486616
342.266964,-69.5487062
342.269854,-69.5487508
342.272744,-69.5487953
342.275634,-69.5488398
342.278524,-69.5488843
342.281415,-69.5489287
342.284305,-69.548973
342.287196,-69.5490174
342.290087,-69.5490617
342.292978,-69.5491059
342.29587,-69.5491501
342.298761,-69.5491943
342.301653,-69.5492384
342.304544,-69.5492825
342.307436,-69.5493266
342.310328,-69.5493706
342.313221,-69.5494145
342.316113,-69.5494584
342.319006,-69.5495023
342.321898,-69.5495462
342.324791,-69.54959
342.327684,-69.5496337
342.330577,-69.5496775
342.333471,-69.5497212
342.336364,-69.5497648
342.339258,-69.5498084
342.342152,-69.549852
342.345046,-69.5498955
342.34794,-69.549939
342.350835,-69.5499824
342.353729,-69.5500258
342.356624,-69.5500692
342.359519,-69.5501125
342.362414,-69.5501558
342.365309,-69.550199
342.368204,-69.5502422
342.3711,-69.5502854
342.373995,-69.5503285
342.376891,-69.5503715
342.379787,-69.5504146
342.382683,-69.5504576
342.38558,-69.5505005
342.388476,-69.5505434
342.391373,-69.5505863
342.39427,-69.5506292
342.397167,-69.5506719
342.400064,-69.5507147
342.402961,-69.5507574
342.40583,-69.5507996
342.059254,-69.5464228
342.062133,-69.5464703
342.065011,-69.5465177
342.06789,-69.5465651
342.070769,-69.5466124
342.073648,-69.5466597
342.076527,-69.546707
342.079406,-69.5467542
342.082285,-69.5468014
342.085165,-69.5468485
342.088045,-69.5468956
342.090925,-69.5469427
342.093805,-69.5469897
342.096685,-69.5470366
342.099565,-69.5470836
342.102446,-69.5471305
342.105327,-69.5471773
342.108208,-69.5472242
342.111089,-69.5472709
342.11397,-69.5473177
342.116851,-69.5473644
342.119733,-69.547411
342.122614,-69.5474577
342.125496,-69.5475042
342.128378,-69.5475508
342.131261,-69.5475973
342.134143,-69.5476437
342.137025,-69.5476902
342.139908,-69.5477365
342.142791,-69.5477829
342.145674,-69.5478292
342.148557,-69.5478754
342.15144,-69.5479217
342.154324,-69.5479678
342.157207,-69.548014
342.160091,-69.5480601
342.162975,-69.5481061
342.165859,-69.5481522
342.168743,-69.5481981
342.171628,-69.5482441
342.174512,-69.54829
342.177397,-69.5483358
342.180282,-69.5483817
342.183167,-69.5484274
342.186052,-69.5484732
342.188938,-69.5485189
342.191823,-69.5485645
342.194709,-69.5486101
342.197595,-69.5486557
342.200481,-69.5487013
342.203367,-69.5487468
342.206253,-69.5487922
342.20914,-69.5488376
342.212027,-69.548883
342.214914,-69.5489284
342.217801,-69.5489736
342.220688,-69.5490189
342.223575,-69.5490641
342.226463,-69.5491093
342.22935,-69.5491544
342.232238,-69.5491995
342.235126,-69.5492446
342.238014,-69.5492896
342.240902,-69.5493346
342.243791,-69.5493795
342.24668,-69.5494244
342.249568,-69.5494693
342.252457,-69.5495141
342.255346,-69.5495588
342.258236,-69.5496036
342.261125,-69.5496483
342.264015,-69.5496929
342.266904,-69.5497375
342.269794,-69.5497821
342.272684,-69.5498266
342.275575,-69.5498711
342.278465,-69.5499156
342.281356,-69.54996
342.284246,-69.5500044
342.287137,-69.5500487
342.290028,-69.550093
342.29292,-69.5501372
342.295811,-69.5501814
342.298703,-69.5502256
342.301594,-69.5502697
342.304486,-69.5503138
342.307378,-69.5503579
342.310271,-69.5504019
342.313163,-69.5504459
342.316055,-69.5504898
342.318948,-69.5505337
342.321841,-69.5505775
342.324734,-69.5506213
342.327627,-69.5506651
342.330521,-69.5507088
342.333414,-69.5507525
342.336308,-69.5507961
342.339202,-69.5508397
342.342096,-69.5508833
342.34499,-69.5509268
342.347884,-69.5509703
342.350779,-69.5510137
342.353673,-69.5510571
342.356568,-69.5511005
342.359463,-69.5511438
342.362358,-69.5511871
342.365254,-69.5512303
342.368149,-69.5512735
342.371045,-69.5513167
342.373941,-69.5513598
342.376837,-69.5514029
342.379733,-69.5514459
342.382629,-69.5514889
342.385526,-69.5515319
342.388422,-69.5515748
342.391319,-69.5516177
342.394216,-69.5516605
342.397113,-69.5517033
342.40001,-69.551746
342.402908,-69.5517888
342.405776,-69.551831
342.059184,-69.5474541
342.062062,-69.5475016
342.064941,-69.547549
342.06782,-69.5475964
342.070699,-69.5476437
342.073578,-69.547691
342.076457,-69.5477383
342.079336,-69.5477855
342.082216,-69.5478327
342.085096,-69.5478798
342.087976,-69.5479269
342.090856,-69.547974
342.093736,-69.548021
342.096616,-69.548068
342.099497,-69.5481149
342.102378,-69.5481618
342.105258,-69.5482087
342.108139,-69.5482555
342.111021,-69.5483023
342.113902,-69.548349
342.116783,-69.5483957
342.119665,-69.5484424
342.122547,-69.548489
342.125429,-69.5485356
342.128311,-69.5485821
342.131193,-69.5486286
342.134076,-69.5486751
342.136958,-69.5487215
342.139841,-69.5487679
342.142724,-69.5488142
342.145607,-69.5488605
342.148491,-69.5489068
342.151374,-69.548953
342.154258,-69.5489992
342.157141,-69.5490453
342.160025,-69.5490914
342.162909,-69.5491375
342.165794,-69.5491835
342.168678,-69.5492295
342.171562,-69.5492754
342.174447,-69.5493213
342.177332,-69.5493672
342.180217,-69.549413
342.183102,-69.5494588
342.185988,-69.5495045
342.188873,-69.5495502
342.191759,-69.5495959
342.194645,-69.5496415
342.197531,-69.5496871
342.200417,-69.5497326
342.203303,-69.5497781
342.20619,-69.5498236
342.209076,-69.549869
342.211963,-69.5499144
342.21485,-69.5499597
342.217737,-69.550005
342.220625,-69.5500503
342.223512,-69.5500955
342.2264,-69.5501407
342.229288,-69.5501858
342.232175,-69.5502309
342.235064,-69.550276
342.237952,-69.550321
342.24084,-69.550366
342.243729,-69.5504109
342.246618,-69.5504558
342.249507,-69.5505006
342.252396,-69.5505455
342.255285,-69.5505902
342.258174,-69.550635
342.261064,-69.5506797
342.263954,-69.5507243
342.266844,-69.5507689
342.269734,-69.5508135
342.272624,-69.550858
342.275514,-69.5509025
342.278405,-69.550947
342.281295,-69.5509914
342.284186,-69.5510358
342.287077,-69.5510801
342.289969,-69.5511244
342.29286,-69.5511686
342.295751,-69.5512128
342.298643,-69.551257
342.301535,-69.5513011
342.304427,-69.5513452
342.307319,-69.5513893
342.310212,-69.5514333
342.313104,-69.5514773
342.315997,-69.5515212
342.31889,-69.5515651
342.321783,-69.5516089
342.324676,-69.5516527
